,LotFrontage,LotArea,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,MSZoning_E_1,MSZoning_E_2,MSZoning_E_3,MSZoning_E_4,MSZoning_E_5,Street_E_1,Street_E_2,Alley_E_1,Alley_E_2,Alley_E_3,LotShape_E_1,LotShape_E_2,LotShape_E_3,LotShape_E_4,LandContour_E_1,LandContour_E_2,LandContour_E_3,LandContour_E_4,Utilities_E_1,Utilities_E_2,LotConfig_E_1,LotConfig_E_2,LotConfig_E_3,LotConfig_E_4,LotConfig_E_5,LandSlope_E_1,LandSlope_E_2,LandSlope_E_3,Neighborhood_E_1,Neighborhood_E_2,Neighborhood_E_3,Neighborhood_E_4,Neighborhood_E_5,Neighborhood_E_6,Neighborhood_E_7,Neighborhood_E_8,Neighborhood_E_9,Neighborhood_E_10,Neighborhood_E_11,Neighborhood_E_12,Neighborhood_E_13,Neighborhood_E_14,Neighborhood_E_15,Neighborhood_E_16,Neighborhood_E_17,Neighborhood_E_18,Neighborhood_E_19,Neighborhood_E_20,Neighborhood_E_21,Neighborhood_E_22,Neighborhood_E_23,Neighborhood_E_24,Neighborhood_E_25,Condition1_E_1,Condition1_E_2,Condition1_E_3,Condition1_E_4,Condition1_E_5,Condition1_E_6,Condition1_E_7,Condition1_E_8,Condition1_E_9,Condition2_E_1,Condition2_E_2,Condition2_E_3,Condition2_E_4,Condition2_E_5,Condition2_E_6,BldgType_E_1,BldgType_E_2,BldgType_E_3,BldgType_E_4,BldgType_E_5,HouseStyle_E_1,HouseStyle_E_2,HouseStyle_E_3,HouseStyle_E_4,HouseStyle_E_5,HouseStyle_E_6,HouseStyle_E_7,HouseStyle_E_8,RoofStyle_E_1,RoofStyle_E_2,RoofStyle_E_3,RoofStyle_E_4,RoofStyle_E_5,RoofStyle_E_6,RoofMatl_E_1,RoofMatl_E_3,RoofMatl_E_4,RoofMatl_E_5,RoofMatl_E_6,RoofMatl_E_7,RoofMatl_E_8,Exterior1st_E_1,Exterior1st_E_2,Exterior1st_E_3,Exterior1st_E_4,Exterior1st_E_5,Exterior1st_E_6,Exterior1st_E_7,Exterior1st_E_8,Exterior1st_E_9,Exterior1st_E_10,Exterior1st_E_11,Exterior1st_E_12,Exterior1st_E_13,Exterior1st_E_14,Exterior1st_E_15,Exterior2nd_E_1,Exterior2nd_E_2,Exterior2nd_E_3,Exterior2nd_E_4,Exterior2nd_E_5,Exterior2nd_E_6,Exterior2nd_E_7,Exterior2nd_E_8,Exterior2nd_E_9,Exterior2nd_E_10,Exterior2nd_E_11,Exterior2nd_E_12,Exterior2nd_E_13,Exterior2nd_E_14,Exterior2nd_E_15,Exterior2nd_E_16,MasVnrType_E_1,MasVnrType_E_2,MasVnrType_E_3,MasVnrType_E_4,ExterQual_E_1,ExterQual_E_2,ExterQual_E_3,ExterQual_E_4,ExterCond_E_1,ExterCond_E_2,ExterCond_E_3,ExterCond_E_4,ExterCond_E_5,Foundation_E_1,Foundation_E_2,Foundation_E_3,Foundation_E_4,Foundation_E_5,Foundation_E_6,BsmtQual_E_1,BsmtQual_E_2,BsmtQual_E_3,BsmtQual_E_4,BsmtQual_E_5,BsmtCond_E_1,BsmtCond_E_2,BsmtCond_E_3,BsmtCond_E_4,BsmtCond_E_5,BsmtExposure_E_1,BsmtExposure_E_2,BsmtExposure_E_3,BsmtExposure_E_4,BsmtExposure_E_5,BsmtFinType1_E_1,BsmtFinType1_E_2,BsmtFinType1_E_3,BsmtFinType1_E_4,BsmtFinType1_E_5,BsmtFinType1_E_6,BsmtFinType1_E_7,BsmtFinType2_E_1,BsmtFinType2_E_2,BsmtFinType2_E_3,BsmtFinType2_E_4,BsmtFinType2_E_5,BsmtFinType2_E_6,BsmtFinType2_E_7,Heating_E_1,Heating_E_2,Heating_E_3,Heating_E_4,Heating_E_5,Heating_E_6,HeatingQC_E_1,HeatingQC_E_2,HeatingQC_E_3,HeatingQC_E_4,HeatingQC_E_5,CentralAir_E_1,CentralAir_E_2,Electrical_E_1,Electrical_E_2,Electrical_E_3,Electrical_E_4,Electrical_E_5,KitchenQual_E_1,KitchenQual_E_2,KitchenQual_E_3,KitchenQual_E_4,Functional_E_1,Functional_E_2,Functional_E_3,Functional_E_4,Functional_E_5,Functional_E_6,Functional_E_7,FireplaceQu_E_1,FireplaceQu_E_2,FireplaceQu_E_3,FireplaceQu_E_4,FireplaceQu_E_5,FireplaceQu_E_6,GarageType_E_1,GarageType_E_2,GarageType_E_3,GarageType_E_4,GarageType_E_5,GarageType_E_6,GarageType_E_7,GarageFinish_E_1,GarageFinish_E_2,GarageFinish_E_3,GarageFinish_E_4,GarageQual_E_1,GarageQual_E_2,GarageQual_E_3,GarageQual_E_4,GarageQual_E_5,GarageQual_E_6,GarageCond_E_1,GarageCond_E_2,GarageCond_E_3,GarageCond_E_4,GarageCond_E_5,GarageCond_E_6,PavedDrive_E_1,PavedDrive_E_2,PavedDrive_E_3,PoolQC_E_1,PoolQC_E_2,PoolQC_E_3,PoolQC_E_4,Fence_E_1,Fence_E_2,Fence_E_3,Fence_E_4,Fence_E_5,MiscFeature_E_1,MiscFeature_E_2,MiscFeature_E_3,MiscFeature_E_4,MiscFeature_E_5,SaleType_E_1,SaleType_E_2,SaleType_E_3,SaleType_E_4,SaleType_E_5,SaleType_E_6,SaleType_E_7,SaleType_E_8,SaleType_E_9,SaleCondition_E_1,SaleCondition_E_2,SaleCondition_E_3,SaleCondition_E_4,SaleCondition_E_5,SaleCondition_E_6,MSSubClass_E_1,MSSubClass_E_2,MSSubClass_E_3,MSSubClass_E_4,MSSubClass_E_5,MSSubClass_E_6,MSSubClass_E_7,MSSubClass_E_8,MSSubClass_E_9,MSSubClass_E_10,MSSubClass_E_11,MSSubClass_E_12,MSSubClass_E_13,MSSubClass_E_14,MSSubClass_E_15,OverallQual_E_1,OverallQual_E_2,OverallQual_E_3,OverallQual_E_4,OverallQual_E_5,OverallQual_E_6,OverallQual_E_7,OverallQual_E_8,OverallQual_E_9,OverallQual_E_10,OverallCond_E_1,OverallCond_E_2,OverallCond_E_3,OverallCond_E_4,OverallCond_E_5,OverallCond_E_6,OverallCond_E_7,OverallCond_E_8,OverallCond_E_9
233,0.5595228259070568,0.3211957483702968,-0.0012097200437652892,-0.6157239425019563,-0.8226951501001751,0.04233739238805445,2.757844904174191,-2.060918991001269,-0.3342107218176518,-0.6623463225943199,-0.8609537793201552,-0.1275830079624086,-1.4081155453775887,1.1674330473642682,-0.24449662121587254,-1.0261573214320625,-0.7713887850377609,0.17683293208937514,-0.1699040899674274,-0.938290945203986,-1.028497063327771,-0.26963814804028036,-1.0533350600582714,-0.7278831669294823,1.2742387469248468,-1.0694071817384145,-0.40342597058889496,-0.13037318412468957,-0.2950512856216239,-0.05911057517765907,-0.18993429409939658,-1.6964124367965994,1.6408914427701118,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
234,-1.8300680084945873,-0.2738524542740161,1.1037611417177675,0.8379040552010038,-0.8226951501001751,0.7187733990324293,-0.3627665410924045,-0.5734899746740523,-0.4176034725398806,-0.7859872525354049,1.2308920205241134,-0.1275830079624086,0.9877631371589153,1.1674330473642682,-0.24449662121587254,0.8098864711645782,1.2879592136227793,1.3918461039465275,-0.1699040899674274,0.9781242379515632,1.6473047644341876,1.0606391796140517,0.2835296427283876,-0.09198409195589304,1.2037465315115676,0.7375691950891586,-0.40342597058889496,-0.13037318412468957,-0.2950512856216239,-0.05911057517765907,-0.18993429409939658,-0.44290600663040064,1.6408914427701118,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
235,-0.9523797286353363,-3.1729042594425096,-0.182832358265975,-0.8196081118538068,1.4160296319178862,0.38822198715318473,-0.3627665410924045,-0.9843712291967002,-1.3934168477940192,-2.6227586728082337,1.085322036429761,-0.1275830079624086,-1.120223770842738,-0.8447856549424388,-0.24449662121587254,-1.0261573214320625,1.2879592136227793,-1.0582233778015673,-0.1699040899674274,-0.938290945203986,-1.028497063327771,-0.4756821045105084,-1.0533350600582714,-0.9489202719221504,-0.9497569390418861,-1.0694071817384145,-0.40342597058889496,-0.13037318412468957,-0.2950512856216239,-0.05911057517765907,-0.18993429409939658,0.6500568042011574,0.14141254514499,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
236,0.3079318761275595,-0.05800961848002064,1.2011275215513546,0.9834128118294815,1.0816063113931849,-0.7067311710522592,-0.3627665410924045,1.5178566358988996,0.8786448556317313,0.8013457038195815,-0.8609537793201552,-0.1275830079624086,-0.04053138981365559,-0.8447856549424388,-0.24449662121587254,0.8098864711645782,-0.7713887850377609,0.17683293208937514,-0.1699040899674274,-0.22016363598405675,-1.028497063327771,1.1837274421935948,0.2835296427283876,0.15890201057996484,0.9626450128703682,1.105471805307237,-0.40342597058889496,-0.13037318412468957,-0.2950512856216239,-0.05911057517765907,-0.18993429409939658,-0.44290600663040064,1.6408914427701118,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
237,-1.8300680084945873,0.08765118158344753,0.6886395718634791,0.9099493651220082,-0.8226951501001751,0.45337863647905985,-0.3627665410924045,0.3014446684337776,-0.08753846058729135,-0.26054881557508164,1.1563595926263246,-0.1275830079624086,0.6147029559213949,-0.8447856549424388,-0.24449662121587254,0.8098864711645782,1.2879592136227793,0.17683293208937514,-0.1699040899674274,0.4122317760831084,-1.028497063327771,0.5461451987142315,0.2835296427283876,-0.012498635226319768,1.2782482684148944,0.913987912817357,-0.40342597058889496,7.670288999335902,-0.2950512856216239,-0.05911057517765907,-0.18993429409939658,-1.6964124367965994,1.6408914427701118,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
238,0.9931641762114132,0.5610276479987664,1.3508211567045778,1.2125863807343769,1.274337591819638,-1.366043997338344,-0.3627665410924045,1.8774973095676522,1.494744916437862,1.3789748450648065,-0.8609537793201552,-0.1275830079624086,0.5226974656441015,-0.8447856549424388,-0.24449662121587254,0.8098864711645782,-0.7713887850377609,0.17683293208937514,-0.1699040899674274,0.4122317760831084,-1.028497063327771,1.374701292345169,1.8059231304961196,1.587469315731618,1.0386500461734887,1.4759853095158204,-0.40342597058889496,-0.13037318412468957,-0.2950512856216239,-0.05911057517765907,-0.18993429409939658,1.9685700410742226,-0.6104484998440104,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
239,-0.033592051504370606,-0.06512834420335531,-0.9932416100538825,-1.4856061817627046,-0.8226951501001751,-0.24467853433591932,-0.3627665410924045,0.3916965522270751,-0.7298556080101678,-1.0245195983049886,1.1455112504124076,-0.1275830079624086,0.11498248226962215,-0.8447856549424388,-0.24449662121587254,-1.0261573214320625,1.2879592136227793,0.17683293208937514,-0.1699040899674274,0.4122317760831084,0.7851801860145575,-1.231324119443433,-1.0533350600582714,-1.175923657477995,-0.9497569390418861,1.2423339547349777,-0.40342597058889496,-0.13037318412468957,-0.2950512856216239,-0.05911057517765907,-0.18993429409939658,-0.8371595301027976,1.6408914427701118,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
240,0.5595228259070568,-0.008215071590060342,1.4017091078381771,1.2919993557527718,0.8290311285325541,1.0879802794263684,-0.3627665410924045,0.08287178926141048,1.2157169746454597,1.127725095531918,-0.8609537793201552,-0.1275830079624086,0.27603508844701435,1.1674330473642682,-0.24449662121587254,0.8098864711645782,-0.7713887850377609,0.17683293208937514,-0.1699040899674274,0.4122317760831084,-1.028497063327771,1.4400947509807207,0.2835296427283876,1.296585176706121,0.9902195336003737,1.3294540051167545,-0.40342597058889496,-0.13037318412468957,-0.2950512856216239,-0.05911057517765907,-0.18993429409939658,-0.8371595301027976,1.6408914427701118,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
241,-0.3674934789000681,-1.6215518364352366,-0.9932416100538825,0.4980324171085633,-0.8226951501001751,0.34187507851635185,-0.3627665410924045,-0.22567453452730563,-0.8549544043327749,-0.7638187135758029,-0.8609537793201552,-0.1275830079624086,-1.4998472401464813,-0.8447856549424388,-0.24449662121587254,-1.0261573214320625,-0.7713887850377609,-1.0582233778015673,-0.1699040899674274,-1.7714593222382873,-1.028497063327771,-0.22670904705236858,-2.1489462895782365,-2.538254885002527,0.6937533698126835,0.6756106004980713,-0.40342597058889496,-0.13037318412468957,-0.2950512856216239,-0.05911057517765907,-0.18993429409939658,0.6500568042011574,-0.6104484998440104,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
242,0.25653576582951243,-1.1410405507643857,-1.9762283655905288,-1.4856061817627046,-0.8226951501001751,-1.366043997338344,-0.3627665410924045,0.19294072340586604,-1.2384985513637365,-0.6802323275698147,1.1027480423659681,-0.1275830079624086,0.015633860798688656,-0.8447856549424388,-0.24449662121587254,-1.0261573214320625,-0.7713887850377609,0.17683293208937514,-0.1699040899674274,-0.22016363598405675,-1.028497063327771,-1.4799548457195875,-1.0533350600582714,-0.5118311333449277,-0.9497569390418861,-1.0694071817384145,2.47720135743934,-0.13037318412468957,-0.2950512856216239,-0.05911057517765907,-0.18993429409939658,-0.8371595301027976,-1.3636967423329904,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
243,0.5595228259070568,0.3417415393154808,0.15076538939109335,-0.4374732503237328,-0.8226951501001751,-1.366043997338344,-0.3627665410924045,0.36328583322160335,-1.0104848527311359,-1.797792856809883,1.1162973869803705,-0.1275830079624086,-0.49766678821701654,-0.8447856549424388,-0.24449662121587254,-1.0261573214320625,1.2879592136227793,0.17683293208937514,-0.1699040899674274,-0.22016363598405675,0.7851801860145575,-0.09434266407867838,-1.0533350600582714,-0.82768517321112,-0.9497569390418861,0.4893240278872189,-0.40342597058889496,-0.13037318412468957,-0.2950512856216239,-0.05911057517765907,-0.18993429409939658,-0.8371595301027976,0.8918047927810707,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
