,LotFrontage,LotArea,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,MSZoning_E,Street_E,Alley_E,LotShape_E,LandContour_E,Utilities_E,LotConfig_E,LandSlope_E,Neighborhood_E,Condition1_E,Condition2_E,BldgType_E,HouseStyle_E,RoofStyle_E,RoofMatl_E,Exterior1st_E,Exterior2nd_E,MasVnrType_E,ExterQual_E,ExterCond_E,Foundation_E,BsmtQual_E,BsmtCond_E,BsmtExposure_E,BsmtFinType1_E,BsmtFinType2_E,Heating_E,HeatingQC_E,CentralAir_E,Electrical_E,KitchenQual_E,Functional_E,FireplaceQu_E,GarageType_E,GarageFinish_E,GarageQual_E,GarageCond_E,PavedDrive_E,PoolQC_E,Fence_E,MiscFeature_E,SaleType_E,SaleCondition_E,MSSubClass_E,OverallQual_E,OverallCond_E
10,0.42970458709622356,0.0,-0.3931105492182267,-1.0418474627999101,-0.8242346883349407,0.9613528839340759,-0.3621961581613878,-0.9458549696979779,0.01172187835979998,-0.1825663712986716,-0.861297945702648,-0.12740280588382377,-0.9638177245277021,1.1668852923855377,-0.24572935529362203,-1.0270190132935941,-0.7731084377446312,0.17539530677557125,-0.169646493858595,-0.9404136068324299,-1.0306766359417172,-0.7083200918794237,-1.0549399729119366,-0.3570694905253867,-0.9511358268739218,-1.07179849214819,-0.40277424982226884,-0.1301889109808239,-0.294605588562712,-0.06468462273531508,-0.18966081045272043,-1.6934413259435053,0.0,4,2,3,1,2,2,1,1,7,5,5,5,6,5,3,9,10,2,2,4,3,3,4,2,2,6,6,5,2,5,2,7,2,3,2,4,6,3,1,5,4,5,5,12,5,8
11,0.7966467771263142,0.0,1.2479784738418795,1.133060774053311,1.2922925422390237,1.0290003554216338,-0.3621961581613878,-0.7742074886671501,0.32525412465842335,0.22361755946125741,1.2365226443956305,-0.12740280588382377,1.5117028325283182,1.1668852923855377,-0.24572935529362203,2.517719722474093,-0.7731084377446312,1.3900909512940878,-0.169646493858595,2.385076847652816,1.6452001159687075,1.2438710939990336,1.7942974100421296,1.2135048086897815,0.9944278378610302,0.3544490175985432,-0.40277424982226884,-0.1301889109808239,-0.294605588562712,-0.06468462273531508,-0.18966081045272043,0.29829330748688837,0.0,4,2,3,2,2,2,1,1,24,5,5,5,7,5,3,7,9,4,4,4,6,5,4,2,7,6,6,5,2,5,4,7,5,7,4,4,6,3,1,5,4,9,6,15,9,8
12,-1.8309188195476032,0.0,-0.4915745344410332,-1.141849360881169,-0.8242346883349407,0.8220923497528344,-0.3621961581613878,-0.7816661487926081,-0.2930807902597542,-0.5999839226791731,-0.861297945702648,-0.12740280588382377,-1.351707611279686,1.1668852923855377,-0.24572935529362203,-1.0270190132935941,-0.7731084377446312,-1.0591708936228068,-0.169646493858595,-1.772237542100291,-1.0306766359417172,-0.8158932220295875,-1.0549399729119366,-0.5099071459292558,0.978951557099096,-1.07179849214819,-0.40277424982226884,-0.1301889109808239,3.3943809155226297,-0.06468462273531508,-0.18966081045272043,0.9925220712099972,0.0,4,2,3,4,2,2,1,1,7,5,5,5,6,5,3,9,11,2,2,4,3,3,4,2,5,6,6,3,2,5,2,7,2,3,2,4,6,3,1,5,4,5,5,12,5,5
13,0.938931165027532,0.0,1.2979999585219408,1.2111839212711242,1.304168045843093,-1.366273292317548,-0.3621961581613878,1.6413465284543947,1.039608327317342,0.9655113839081975,-0.861297945702648,-0.12740280588382377,0.12968586755346315,-0.8451834419093612,-0.24572935529362203,0.8029471176882673,-0.7731084377446312,0.17539530677557125,-0.169646493858595,0.40787992942959544,0.7802854721051541,1.3076460116237665,1.7942974100421296,1.6499203440638888,1.021182019594741,0.5603348404647707,-0.40277424982226884,-0.1301889109808239,-0.294605588562712,-0.06468462273531508,-0.18966081045272043,0.6503666626758218,0.0,4,2,3,2,2,2,1,1,17,5,5,5,6,2,3,12,13,4,3,4,6,4,4,4,6,6,6,5,2,5,3,7,5,6,3,4,6,3,1,5,4,9,6,12,7,8
14,-1.8309188195476032,0.0,-0.5555716723272415,-1.205254520594115,1.2373894076770533,0.8185138476214189,-0.3621961581613878,0.14951019987931952,0.503128989486118,0.4085493179073765,-0.861297945702648,-0.12740280588382377,-0.4057387528421741,1.1668852923855377,-0.24572935529362203,-1.0270190132935941,1.2850146438896368,-1.0591708936228068,-0.169646493858595,-0.9404136068324299,0.7802854721051541,-0.8851625746252983,-1.0549399729119366,-0.5099071459292558,-0.9511358268739218,1.4444358137586482,2.484837160646824,-0.1301889109808239,-0.294605588562712,-0.06468462273531508,-0.18966081045272043,-0.44249863889842,0.0,4,2,3,2,2,2,3,1,11,5,5,5,6,5,3,5,6,3,2,4,3,3,4,2,3,6,6,3,2,5,2,7,3,6,3,4,6,3,1,2,4,5,5,12,6,8
15,-0.06402739277080324,0.0,-1.3972582024307207,0.7646259543646181,-0.8242346883349407,-1.366273292317548,-0.3621961581613878,0.7239567132148932,-0.4878552809753576,-0.8090506460017718,-0.861297945702648,-0.12740280588382377,-1.5440840215920657,-0.8451834419093612,-0.24572935529362203,-1.0270190132935941,-0.7731084377446312,-1.0591708936228068,-0.169646493858595,-0.9404136068324299,-1.0306766359417172,0.4363857439567649,0.2780086258634273,0.5205737922558841,0.626483569447491,1.1349427787700355,-0.40277424982226884,-0.1301889109808239,-0.294605588562712,-0.06468462273531508,-0.18966081045272043,0.29829330748688837,0.0,2,2,3,1,2,2,3,1,4,5,5,5,1,2,3,6,5,2,2,4,2,3,4,2,6,6,6,5,2,4,2,7,2,3,2,4,6,3,1,4,4,5,5,3,7,6
16,-1.8309188195476032,0.0,-0.22220664812805804,-0.8612451740887512,1.2057378626637503,0.6667691120304274,-0.3621961581613878,-0.05841636950800892,-0.07321369764862187,-0.2944716969057058,-0.861297945702648,-0.12740280588382377,-1.0683062448701641,1.1668852923855377,-0.24572935529362203,-1.0270190132935941,-0.7731084377446312,-1.0591708936228068,-0.169646493858595,-0.9404136068324299,0.7802854721051541,-0.5188007633150061,0.2780086258634273,0.08926922847167504,-0.9511358268739218,-1.07179849214819,-0.40277424982226884,-0.1301889109808239,-0.294605588562712,-0.06468462273531508,5.272570533146002,-1.2509527992789031,0.0,4,2,3,2,2,2,5,1,11,5,5,5,6,2,3,6,5,3,2,4,3,3,4,2,5,6,6,5,2,5,2,7,4,6,4,4,6,3,1,5,2,5,5,12,6,7
17,0.4796519461453552,0.0,-0.32578497514363397,-0.9717647389446405,-0.8242346883349407,-1.366273292317548,-0.3621961581613878,-2.0624596492274883,-3.027942737364407,0.5154650581001632,-0.861297945702648,-0.12740280588382377,-0.3036850051395347,-0.8451834419093612,-0.24572935529362203,0.8029471176882673,-0.7731084377446312,-1.0591708936228068,3.9318648878482216,-0.22346405620587584,-1.0306766359417172,-0.6340812225163631,0.2780086258634273,0.25258799485053185,-0.9511358268739218,-1.07179849214819,-0.40277424982226884,-0.1301889109808239,-0.294605588562712,-0.06468462273531508,5.272570533139893,1.3259942434550065,0.0,4,2,3,1,2,2,1,1,7,5,5,2,6,2,3,5,6,2,2,4,1,1,2,1,1,1,6,3,2,5,2,7,2,2,2,4,6,3,1,5,2,5,5,5,4,8
18,0.32876214397799347,0.0,1.1984512734290715,0.9813351941988714,-0.8242346883349407,0.7367356097766838,-0.3621961581613878,0.03721584049304944,0.1845180165374445,0.03565036060075816,-0.861297945702648,-0.12740280588382377,-0.7590039926828607,1.1668852923855377,-0.24572935529362203,-1.0270190132935941,1.2850146438896368,0.17539530677557125,-0.169646493858595,-0.22346405620587584,-1.0306766359417172,1.1809557817917329,0.2780086258634273,0.5205737922558841,-0.9511358268739218,1.0902658368235427,-0.40277424982226884,-0.1301889109808239,-0.294605588562712,-0.06468462273531508,-0.18966081045272043,-0.06528906863446637,0.0,4,2,3,1,2,2,1,1,13,2,5,5,6,2,3,12,13,2,2,4,6,3,4,2,7,6,6,5,2,5,3,7,2,3,2,4,6,3,1,5,4,5,5,12,5,8
19,0.42970458709622356,0.0,-0.6182817054379779,-1.0418474627999101,-0.8242346883349407,0.5831213032646102,-0.3621961581613878,0.15998724413098067,-0.01416808521330111,0.6188515891036307,-0.861297945702648,-0.12740280588382377,-0.20467253546710157,-0.8451834419093612,-0.24572935529362203,-1.0270190132935941,-0.7731084377446312,0.17539530677557125,-0.169646493858595,-0.22346405620587584,-1.0306766359417172,-0.9525352143866913,-1.0549399729119366,-0.7931918190155741,-0.9511358268739218,-1.07179849214819,-0.40277424982226884,-0.1301889109808239,-0.294605588562712,-0.06468462273531508,-0.18966081045272043,-0.44249863889842,0.0,4,2,3,1,2,2,1,1,11,5,5,5,6,5,3,11,11,2,2,4,3,3,4,2,4,6,6,3,2,5,2,4,2,6,2,4,6,3,1,3,4,4,2,12,5,5
20,1.1711535347844237,0.0,1.2479784738418795,1.133060774053311,1.340984317818464,-1.366273292317548,-0.3621961581613878,1.2110100132625654,0.2861809434064067,0.1585546331896277,1.2478140402981968,-0.12740280588382377,1.5823448332272523,-0.8451834419093612,-0.24572935529362203,2.517719722474093,1.2850146438896368,1.3900909512940878,-0.169646493858595,1.4846625708180206,0.7802854721051541,1.2438710939990336,1.7942974100421296,1.7038036672703487,1.146976652286401,1.2877636706240312,-0.40277424982226884,-0.1301889109808239,-0.294605588562712,-0.06468462273531508,-0.18966081045272043,1.651766437165366,0.0,4,2,3,2,2,2,3,1,24,5,5,5,7,2,3,12,13,3,3,4,6,5,4,4,6,6,6,5,2,5,3,7,5,7,3,4,6,3,1,5,4,9,6,15,8,8
21,0.096031773215972,0.0,-1.374079007526179,-1.4867355122757344,-0.8242346883349407,-1.366273292317548,-0.3621961581613878,0.3821009185247941,-0.9792949093268953,0.018511392632279786,-0.861297945702648,-0.12740280588382377,-0.7751411650289294,-0.8451834419093612,-0.24572935529362203,-1.0270190132935941,-0.7731084377446312,0.17539530677557125,-0.169646493858595,-0.22346405620587584,0.7802854721051541,-1.7224542401706464,-1.0549399729119366,-0.8629400810235841,-0.9511358268739218,-1.07179849214819,2.4851481744265405,-0.1301889109808239,-0.294605588562712,-0.06468462273531508,-0.18966081045272043,-0.06528906863446637,0.0,2,2,1,1,1,2,1,1,2,5,5,5,1,2,3,6,5,2,2,4,6,3,4,2,6,6,6,5,2,3,3,7,5,6,2,4,6,1,1,4,4,5,5,3,7,7
22,0.5539514280497189,0.0,1.1008612012610772,0.8354485199606203,1.28916301870155,-1.366273292317548,-0.3621961581613878,1.9651978701332746,1.648202001260714,1.545435598587353,-0.861297945702648,-0.12740280588382377,0.69727671919282,-0.8451834419093612,-0.24572935529362203,0.8029471176882673,-0.7731084377446312,0.17539530677557125,-0.169646493858595,0.40787992942959544,0.7802854721051541,1.057659447980201,0.2780086258634273,0.3335145954272414,1.0420619111227019,1.30315341783983,-0.40277424982226884,-0.1301889109808239,-0.294605588562712,-0.06468462273531508,-0.18966081045272043,0.9925220712099972,0.0,4,2,3,1,2,2,1,1,17,5,5,5,6,5,3,12,13,3,3,4,6,4,4,2,6,6,6,5,2,5,3,7,5,6,3,4,6,3,1,5,4,5,5,12,8,8
23,-0.25661354739235953,0.0,-0.0053909130882369115,-0.6193362294158546,-0.8242346883349407,0.9095299744016055,-0.3621961581613878,-0.6914477410253375,0.01172187835979998,-0.12207741600289514,-0.861297945702648,-0.12740280588382377,-0.9071846894866592,1.1668852923855377,-0.24572935529362203,-1.0270190132935941,-0.7731084377446312,0.17539530677557125,-0.169646493858595,-0.22346405620587584,0.7802854721051541,-0.2734108354596469,0.2780086258634273,0.5028611928486474,0.8707910158589565,1.1263279148822445,-0.40277424982226884,-0.1301889109808239,-0.294605588562712,-0.06468462273531508,-0.18966081045272043,-0.06528906863446637,0.0,2,2,3,1,2,2,1,1,1,5,5,4,6,2,3,13,14,2,2,4,6,4,4,2,7,6,6,3,2,5,2,7,4,6,2,4,6,3,1,5,4,5,5,14,5,7
24,-1.8309188195476032,0.0,-0.29160751939759366,0.7646259543646181,-0.8242346883349407,0.05600369203862131,2.762148693777294,-0.6775785433536236,0.0586564835919429,-0.12207741600289514,-0.861297945702648,-0.12740280588382377,-0.9071846894866592,1.1668852923855377,-0.24572935529362203,-1.0270190132935941,-0.7731084377446312,0.17539530677557125,-0.169646493858595,-0.22346405620587584,0.7802854721051541,-0.5961843382463272,-1.0549399729119366,-0.9131225024070934,1.3046246706933056,1.0306309948541803,-0.40277424982226884,-0.1301889109808239,-0.294605588562712,-0.06468462273531508,-0.18966081045272043,-0.44249863889842,0.0,4,2,3,2,2,2,1,1,7,5,5,5,6,2,3,10,11,2,2,3,3,3,4,3,2,7,6,5,2,5,3,7,4,6,2,4,6,3,1,3,4,5,5,12,5,6
25,1.3754264541085723,0.0,1.3485204104799184,1.2111839212711242,1.422311805083875,-1.366273292317548,-0.3621961581613878,1.7266305972982117,1.1964568220551737,1.1822297502905115,-0.861297945702648,-0.12740280588382377,0.34057935288636265,-0.8451834419093612,-0.24572935529362203,0.8029471176882673,-0.7731084377446312,0.17539530677557125,-0.169646493858595,0.40787992942959544,0.7802854721051541,1.3722918422599573,1.7942974100421296,1.8564079199401926,-0.9511358268739218,0.8063469377639607,-0.40277424982226884,-0.1301889109808239,-0.294605588562712,-0.06468462273531508,-0.18966081045272043,0.29829330748688837,0.0,4,2,3,1,2,2,3,1,24,5,5,5,6,2,3,12,13,4,3,4,6,4,4,2,6,6,6,5,2,5,3,7,5,6,3,4,6,3,1,5,4,5,5,12,8,8
26,0.17452862863381788,0.0,-0.8279821953175073,0.6951815471835248,-0.8242346883349407,0.1624017801515713,2.762038742174777,-0.7631025507937595,-0.3220745886520198,-0.6421142709414898,-0.861297945702648,-0.12740280588382377,-1.3905761266709435,-0.8451834419093612,4.06951785643563,-1.0270190132935941,-0.7731084377446312,0.17539530677557125,-0.169646493858595,-0.9404136068324299,-1.0306766359417172,1.2438710939990336,0.2780086258634273,0.5205737922558841,1.1230743878320648,0.546175465150088,-0.40277424982226884,-0.1301889109808239,-0.294605588562712,-0.06468462273531508,-0.18966081045272043,-0.44249863889842,0.0,4,2,3,1,2,2,3,1,11,5,5,5,6,2,3,6,5,2,2,4,3,3,4,3,3,4,6,3,2,5,3,7,2,3,2,4,6,3,1,5,4,5,5,12,5,7
27,1.102096240696041,0.0,1.3485204104799184,1.2908527825991487,1.2262548929145192,1.1733816501193282,-0.3621961581613878,0.07680294536031036,1.4931778370302564,1.3811812976750701,-0.861297945702648,-0.12740280588382377,0.5354585091110741,1.1668852923855377,-0.24572935529362203,0.8029471176882673,-0.7731084377446312,0.17539530677557125,-0.169646493858595,0.40787992942959544,0.7802854721051541,1.4378200365021443,1.7942974100421296,1.3656909213499926,-0.9511358268739218,0.7532380332456171,-0.40277424982226884,-0.1301889109808239,-0.294605588562712,-0.06468462273531508,-0.18966081045272043,-0.44249863889842,0.0,4,2,3,1,2,2,1,1,24,5,5,5,6,2,3,12,13,4,3,4,6,5,4,2,7,6,6,5,2,5,3,7,5,6,3,4,6,3,1,5,4,5,5,12,8,8
28,-0.17324047127783354,0.0,-0.6491617663395679,0.4948581917135728,-0.8242346883349407,1.2086897194509454,-0.3621961581613878,-0.6672708080800831,1.0177069713464664,1.1822297502905115,-0.861297945702648,-0.12740280588382377,0.34057935288636265,1.1668852923855377,-0.24572935529362203,-1.0270190132935941,-0.7731084377446312,-1.0591708936228068,-0.169646493858595,-0.22346405620587584,1.6452001159687075,-0.985525966394242,-1.0549399729119366,-0.6700199195329889,1.2023454100995958,1.5374731221586233,-0.40277424982226884,-0.1301889109808239,-0.294605588562712,-0.06468462273531508,-0.18966081045272043,1.9706383097015812,0.0,4,2,3,2,2,2,5,1,11,5,5,5,6,2,3,5,6,2,2,4,3,3,4,5,3,6,6,3,2,5,2,7,5,6,3,4,6,3,1,5,4,5,5,12,5,5
29,0.17452862863381788,0.0,-1.4429048647956906,-1.4867355122757344,-0.8242346883349407,-1.366273292317548,-0.3621961581613878,0.14951019987931952,-1.288307995548596,-2.392304549209385,-0.861297945702648,-0.12740280588382377,-2.960801956703773,-0.8451834419093612,-0.24572935529362203,-1.0270190132935941,-0.7731084377446312,-2.320980841612118,-0.169646493858595,-1.772237542100291,-1.0306766359417172,-1.9318196895354065,-1.0549399729119366,-1.0656279708800565,0.6334948883857764,-1.07179849214819,2.4820711841395244,-0.1301889109808239,-0.294605588562712,-0.06468462273531508,-0.18966081045272043,-0.44249863889842,0.0,2,2,3,2,2,2,1,1,4,3,1,5,6,2,3,5,6,2,2,4,2,3,4,2,6,6,6,2,1,5,1,7,2,3,2,3,6,3,1,5,4,5,5,1,4,5
30,-0.09113207328499832,0.0,-1.5954344539577705,-1.4867355122757344,-0.8242346883349407,-1.366273292317548,-0.3621961581613878,0.40462383616485575,-0.9482685805756295,-1.6840484317087745,1.1385763337207733,-0.12740280588382377,-0.2549619372002391,-0.8451834419093612,-0.24572935529362203,-1.0270190132935941,-0.7731084377446312,0.17539530677557125,-0.169646493858595,-0.22346405620587584,-1.0306766359417172,-1.9318196895354065,-1.0549399729119366,-1.0144515749673624,-0.9511358268739218,0.7892829310319175,2.4847840786232314,-0.1301889109808239,-0.294605588562712,-0.06468462273531508,-0.18966081045272043,0.29829330748688837,0.0,1,2,2,1,2,2,1,1,2,3,5,5,7,1,3,11,12,2,2,2,2,3,4,2,6,6,6,3,1,5,2,7,2,3,2,4,3,1,1,3,4,5,5,10,4,3
31,-1.8309188195476032,0.0,-0.35961822032218393,1.133060774053311,-0.8242346883349407,-1.366273292317548,-0.3621961581613878,1.305644768593815,0.44636275268650044,0.3446696193706339,-0.861297945702648,-0.12740280588382377,-0.4665497426325713,-0.8451834419093612,-0.24572935529362203,-1.0270190132935941,1.2850146438896368,0.17539530677557125,-0.169646493858595,-0.22346405620587584,-1.0306766359417172,-0.6714575096203423,-1.0549399729119366,-0.9080902358725201,-0.9511358268739218,0.8764753005807209,-0.40277424982226884,-0.1301889109808239,-0.294605588562712,-0.06468462273531508,-0.18966081045272043,-0.06528906863446637,0.0,4,2,3,2,2,2,5,1,7,5,5,5,6,2,3,9,10,2,2,4,3,3,4,2,6,6,6,4,2,5,3,7,2,6,2,4,6,3,1,3,4,5,5,12,5,5
